"","id","version","classification.score.1","classification.score.2","give.trials","deception.score","INT","LIF","AFF","ANT","mach_total","nar_total","pers_sum","ref_sum","bor_total","lpa","lambda","eta","gamma","eta.gamma","alpha","beta"
"358",358,"control",54,53,31,0,14,9,9,7,35,27,0,0,11,"3",3.5623899347956,2.08610870451386,0.998193181957047,1.08791552255681,0.00356416177948835,-9.47091315517266
"359",359,"control",59,62,29,0,13,16,14,12,20,20,0,0,7,"1",3.77665425422091,1.60693580897294,0.921032824589931,0.685902984383009,1.34984709210433,-5.75936129582063
"360",360,"control",62,60,32,0,10,13,11,9,28,22,0,3,11,"1",4.37817645618621,1.13960352808918,0.334667271864329,0.804936256224851,3.42681873524662,-8.75069968065879
"361",361,"control",61,60,42,9.52380952380952,12,12,18,8,26,33,3,7,25,"1",4.30369779564603,1.32427593846065,1.12137734726567,0.20289859119498,2.70662141094619,-8.69972800030902
"362",362,"control",39,48,23,21.7391304347826,13,10,13,13,23,24,10,9,28,"4",2.05390773975465,1.54909741259302,0.900692904882255,0.648404507710765,5.23698605842026e-08,-3.70049754785274
"363",363,"control",60,60,38,7.89473684210526,11,13,10,9,19,16,9,10,9,"2",4.2181622531535,0.504715185259511,0.259360862448882,0.245354322810629,1.58180555585624,-8.39440332848972
"364",364,"control",57,50,37,5.40540540540541,18,13,15,12,27,31,3,8,27,"1",4.19220542200115,0.785788345549969,0.48475342231152,0.301034923238449,0.384833562918393,-8.2068481137596
"365",365,"control",59,51,32,0,7,9,9,7,14,27,0,0,8,"3",3.84495557068675,1.05497549125387,0.455140527534842,0.599834963719028,0.0576934384384281,-6.28662037715212
"366",366,"control",60,58,36,2.77777777777778,11,11,13,9,25,22,0,1,14,"3",4.17856241039589,0.457595536591215,0.0983335965096639,0.359261940081551,1.48184320904218,-8.38671671609727
"367",367,"control",46,43,37,5.40540540540541,16,19,22,17,32,28,2,1,21,"1",4.06130982689975,0.229030269895397,8.45795820699443e-08,0.229030185315815,0.913087543612076,-8.17331028871365
"368",368,"control",60,58,36,0,8,9,8,10,16,18,0,0,2,"3",3.81326882949401,1.28843126664713,0.0370372801545131,1.25139398649262,1.02561607101876,-6.54649939494875
"369",369,"control",57,56,42,2.38095238095238,14,15,15,16,19,19,0,0,6,"1",3.94692655495642,1.03642070698305,0.735102724174282,0.301317982808768,0.857535667792891,-7.42916115097084
"370",370,"control",52,50,37,0,13,12,13,8,23,26,0,0,11,"3",4.15393373550368,1.29564068471858,0.278778889801732,1.01686179491685,0.0214675645800423,-8.75102615032134
"371",371,"control",58,58,38,2.63157894736842,16,20,14,15,27,27,5,3,30,"4",4.76009388641241,1.33130106727892,1.02115928487581,0.31014178240311,5.32190427473359,-8.72274983670444
"372",372,"control",55,55,55,7.27272727272727,14,14,14,16,25,29,0,0,5,"1",4.03453253567101,1.19637972661584,0.905490723875162,0.290889002740678,0.218878872354307,-6.73618004325648
"373",373,"control",55,51,28,3.57142857142857,13,13,10,9,17,21,14,14,32,"2",3.54560048645673,1.17928596139629,0.273014384457231,0.906271576939059,0.601668109939063,-2.42959324963915
"374",374,"control",54,53,44,2.27272727272727,16,11,20,8,29,23,0,0,20,"1",4.47805998542171,0.692382855882627,0.407811102318672,0.284571753563955,4.51418058779494,-8.26123163838168
"375",375,"control",36,40,28,0,24,16,24,13,38,29,8,16,45,"4",3.3712597285039,1.65242367732828,1.05109898040428,0.601324696924,7.72273736605474e-08,-8.68048377655971
"376",376,"control",61,58,35,0,13,16,16,14,22,21,12,9,37,"4",4.29027372595464,1.28537324124094,0.470356244875331,0.815016996365609,1.98889416768446,-9.0020014267709
"377",377,"control",57,53,37,5.40540540540541,7,8,8,8,24,26,0,12,11,"2",4.19547485775458,0.562098056958344,0.204770952752228,0.357327104206116,1.2708830199519,-8.11365685104273
"378",378,"control",60,58,28,0,8,17,12,9,14,20,0,4,20,"1",4.23774106868066,0.845222135147536,0.60716399224388,0.238058142903656,1.53569434782398,-8.5050820039382
"379",379,"control",60,61,37,2.7027027027027,12,16,17,13,22,25,4,6,25,"1",4.22790370000358,0.453173249957714,0.220080338195454,0.23309291176226,1.96259823037277,-8.56865283297208
"380",380,"control",58,57,36,0,15,16,14,16,30,21,1,1,38,"1",4.33623192282732,1.61214732852107,0.779377472316852,0.832769856204218,1.36170592488258,-9.18046945328605
"381",381,"control",54,52,41,2.4390243902439,12,7,14,8,19,23,0,6,19,"1",4.23206185060213,0.674324439420969,0.338663222618246,0.335661216802723,0.987121777093141,-8.68376063734587
"382",382,"control",58,58,28,0,16,15,11,13,32,22,0,3,40,"1",4.31172147441872,1.17373418405965,0.367648920420243,0.806085263639407,2.62635985746086,-8.86776184296502
"383",383,"control",62,58,38,2.63157894736842,7,8,10,8,13,25,0,2,6,"3",4.23258162737075,1.18601378848264,0.85218429861764,0.333829489865,0.792210663324376,-8.44653343765066
"384",384,"control",59,59,42,0,9,11,8,12,23,30,1,0,7,"1",4.77313665151668,1.50965172389821,0.791094648857419,0.718557075040791,4.81075331962014,-9.27202832618697
"385",385,"control",56,57,24,33.3333333333333,16,10,13,14,21,29,0,7,17,"1",3.64029828585688,0.584777144113364,0.501131507616318,0.083645636497046,1.95517587648189,-4.88153663740765
"386",386,"control",57,53,47,0,7,7,7,8,19,19,0,1,11,"3",4.32119539803838,1.02988845561729,0.659002929262705,0.370885526354585,1.30513875877276,-8.93933552034376
"387",387,"control",52,53,28,0,11,19,11,12,26,22,11,18,37,"4",4.44470343061422,1.06957199303069,0.045514859618637,1.02405713341205,6.3388520476459,-3.81426452920197
"388",388,"control",36,49,47,19.1489361702128,26,23,25,22,32,36,26,21,34,"4",2.00178983328153,1.83057987962951,1.11449189251977,0.71608798710974,7.90515991422866e-08,-2.9067930170383
"389",389,"control",37,36,20,0,15,9,9,12,19,25,0,0,6,"1",4.36559019935674,1.38141640252882,1.06271211880008,0.31870428372874,2.76525582036101,-8.90980923457741
"390",390,"control",58,59,53,5.66037735849057,14,21,17,18,22,25,0,3,8,"1",4.11090104150667,0.6964401026785,0.439461594934394,0.256978507744106,3.92921911473906,-7.06490986239808
"391",391,"control",49,49,39,7.69230769230769,11,10,9,9,26,29,1,1,15,"1",4.17091328856925,0.361762182465472,0.216753649422819,0.145008533042653,2.70272851692456,-8.13502624881984
"392",392,"control",61,61,34,2.94117647058824,12,12,16,15,23,21,2,2,9,"1",4.79275958807039,1.37789408547873,1.08739082096567,0.29050326451306,5.3885517578264,-8.77209586064633
"393",393,"control",51,49,58,15.5172413793103,11,11,10,6,40,42,28,24,30,"4",3.67556216942058,0.795471027579872,0.548568464262608,0.246902563317264,0.925579168686292,-4.73285455000866
"394",394,"control",57,57,28,17.8571428571429,14,14,14,16,25,24,0,0,1,"1",4.84126432067719,1.21621252181019,1.08208399773696,0.13412852407323,4.46122654706829,-9.78016243244302
"395",395,"control",56,56,31,16.1290322580645,14,10,14,13,21,25,0,3,15,"1",4.0523676913524,1.99579275022322,1.79374464691354,0.20204810330968,0.878380843725608,-7.98491089208066
"396",396,"control",54,53,23,4.34782608695652,15,21,23,13,26,23,2,7,30,"4",3.59183294788442,0.510138024818722,0.053426542147989,0.456711482670733,0.769412991260747,-6.00623761148759
"397",397,"control",44,45,29,17.2413793103448,8,10,8,9,14,16,21,15,24,"2",3.6931021542294,0.265233561966182,5.29038256790023e-08,0.265233509062356,0.509677954963019,-4.73509501382993
"398",398,"control",59,60,37,2.7027027027027,7,8,7,8,10,17,0,1,2,"3",4.27294902967844,0.609549402671043,0.281075432854046,0.328473969816997,2.21971477093494,-8.59903588083186
"399",399,"control",57,56,30,23.3333333333333,12,7,8,8,22,29,13,8,10,"2",4.49549308860595,1.28090278498707,1.19255407887409,0.08834870611298,4.63695763827856,-7.97517330698744
"400",400,"control",55,57,39,0,8,9,7,8,16,22,1,0,1,"3",4.42792067912803,0.915162124975403,0.607163994129775,0.307998130845628,1.47835814027847,-9.31616274912607
"401",401,"control",60,60,40,10,23,20,19,22,30,21,1,5,28,"4",4.39475526530625,2.07092570401207,1.79374465425799,0.27718104975408,1.27171471618189,-9.4915053135385
"402",402,"control",55,56,42,2.38095238095238,8,9,7,9,14,26,0,5,12,"2",3.9276249199553,1.42632783870594,1.02523401426889,0.40109382443705,1.0192085037287,-7.55043573401541
"403",403,"control",53,54,41,0,25,27,21,28,36,35,15,9,39,"4",4.19178333619777,1.10772146010104,0.772060244312307,0.335661215788733,0.763504254801186,-8.38717343811964
"404",404,"control",51,50,25,12,16,17,18,19,26,23,14,13,21,"4",4.22283381052174,0.169872298948466,0.0307466226946462,0.13912567625382,0.930214373036755,-8.31907190486702
"405",405,"control",61,60,38,7.89473684210526,19,18,24,14,34,29,0,15,27,"4",4.4086456598018,2.13240271884746,1.7937446505686,0.33865806827886,2.225127684039,-9.36874852617451
"406",406,"control",50,50,59,0,8,9,10,13,32,31,1,0,3,"1",4.66768364240403,1.76455326212248,0.986589998709503,0.777963263412977,4.11263991990721,-9.4945919689327
"407",407,"control",54,54,60,10,15,8,12,15,26,32,5,3,15,"1",4.74499841112029,2.67433697541963,2.29073518701344,0.38360178840619,3.59675922327066,-9.92601211941057
"408",408,"control",57,57,44,11.3636363636364,14,8,10,11,36,30,34,20,27,"4",3.9058434512636,1.39563253200509,1.13011499086292,0.26551754114217,0.374601029289308,-6.35854023420118
"409",409,"control",55,57,27,29.6296296296296,7,8,7,8,12,25,0,2,12,"3",4.42264794409615,1.0086298957156,0.891943350345419,0.116686545370181,3.34096724611428,-7.93475142275405
"410",410,"control",50,46,24,0,12,14,17,12,19,21,32,21,33,"4",3.83967597676285,0.576373412579369,0.46847346267128,0.107899949908089,0.150382813943398,-6.54952505887692
"411",411,"control",37,39,25,28,26,18,32,26,35,32,29,17,21,"4",2.38246128409386,1.8044193486752,1.79374464170414,0.01067470697106,0.00255640707136234,-2.21165876695655
"412",412,"control",60,59,44,9.09090909090909,15,15,19,16,24,20,2,1,21,"1",4.44837845832055,0.920517173746566,0.768024742144187,0.152492431602379,0.260905436620386,-9.27726306792349
"413",413,"control",53,53,35,8.57142857142857,7,9,8,8,12,21,0,0,9,"3",3.81549830584624,1.05464877995184,0.602722105949306,0.451926674002534,2.04188607491022,-5.26560364580977
"414",414,"control",58,58,37,2.7027027027027,11,11,10,8,26,23,0,0,18,"3",4.33617005278043,0.618874765133283,0.315794098336917,0.303080666796366,3.40883154098372,-8.36479612394341
"415",415,"control",55,56,40,0,9,8,11,8,17,34,1,0,16,"3",4.46763210372602,2.03189027416858,1.1929636485485,0.83892662562008,3.70027155270487,-9.1237120671978
"416",416,"control",58,53,31,3.2258064516129,9,11,10,8,22,20,0,0,28,"3",4.24244665514467,1.13048986401077,0.837485781511013,0.293004082499757,0.633230422806473,-8.38917601769301
"417",417,"control",58,57,45,97.7777777777778,18,19,23,10,30,27,2,4,43,"4",4.38360482833023,1.16932378873906,1.69620349398975,-0.52687970525069,3.4552596424859,-8.26064956751192
"418",418,"control",58,59,38,0,16,12,13,8,26,25,19,15,14,"2",4.35436536954452,1.05771660151218,0.211918152632427,0.845798448879753,2.69796287206636,-9.02965265527303
"419",419,"control",57,54,36,2.77777777777778,12,12,19,11,27,25,0,3,24,"1",4.12836842563712,0.974763744720934,0.60234209430869,0.372421650412244,1.12244370186756,-8.22132101549912
"420",420,"control",55,53,39,0,9,10,11,8,20,27,4,2,11,"2",3.87310506039283,0.457150870361915,5.37837561636268e-08,0.457150816578159,4.31132840080315e-06,-6.75535406563887
"421",421,"control",54,53,25,8,15,12,16,10,29,38,12,11,16,"2",3.72332855319414,1.36093121077553,1.04392299040938,0.31700822036615,7.41812842223731e-08,-10.233320779595
"422",422,"control",48,46,56,7.14285714285714,12,13,13,9,33,27,0,0,13,"1",3.84286204027913,0.72095375964684,0.435979543931723,0.284974215715117,0.799827160297676,-6.40392169213234
"423",423,"control",55,58,38,13.1578947368421,18,17,10,12,25,22,3,6,21,"1",3.87735119608215,1.44830166789382,1.10610058616041,0.34220108173341,0.16814616751658,-5.34495273759709
"424",424,"control",56,54,21,9.52380952380952,11,9,7,8,24,22,0,0,13,"3",3.95150505895227,1.48854488535084,1.05628295843612,0.43226192691472,0.0838071527907132,-6.72497883964139
"425",425,"control",57,54,42,11.9047619047619,14,16,15,16,24,28,0,1,19,"1",4.14869550620133,1.54042622352655,1.33566121573121,0.20476500779534,1.42837517626107,-8.34293382740263
"426",426,"control",56,56,39,2.56410256410256,11,12,13,8,21,22,0,1,29,"1",4.50137516651723,1.09980873938724,0.791234753915821,0.308573985471419,2.08685784518048,-9.57791108156245
"427",427,"control",55,54,40,5,11,14,11,8,30,21,8,16,36,"2",3.6072113225935,0.965643504837161,0.706547128189224,0.259096376647937,0.0161457409539175,-8.40829302071175
"428",428,"control",62,62,56,0,12,13,16,9,23,35,0,1,13,"1",4.70589463587342,1.62716391890108,0.869558927686602,0.757604991214478,4.40400395331281,-9.38146254542888
"429",429,"control",48,49,46,2.17391304347826,12,12,13,9,17,29,1,7,20,"2",3.64376464248981,1.00489906837365,0.607163995308013,0.397735073065637,0.0242723654063158,-10.4361947444381
"430",430,"control",58,57,44,15.9090909090909,7,9,10,8,16,26,1,2,17,"1",4.31031861555961,0.465395362783478,0.355832359594429,0.109563003189049,3.46066015349636,-8.31317323364935
"431",431,"control",50,47,22,63.6363636363636,12,12,11,11,23,25,5,18,14,"2",3.68466212854968,0.772722467287867,0.942049746477804,-0.169327279189937,1.38784411431983,-5.18171721317339
"432",432,"control",60,53,53,5.66037735849057,7,27,11,16,21,33,0,0,33,"1",4.02028651192704,0.289453358690637,0.00684685788485137,0.282606500805786,0.238344160288379,-7.26412402178874
"433",433,"control",59,59,34,0,7,8,8,8,10,18,0,0,9,"3",4.81888531384495,1.58869790831692,0.931238373935771,0.657459534381149,4.86207359634721,-9.43106774511941
"434",434,"control",51,49,48,6.25,11,15,10,11,17,23,1,1,17,"1",3.98878492199003,0.722691365951995,0.634820321057525,0.0878710448944701,0.104818042901549,-8.72677660759489
"435",435,"control",56,55,34,2.94117647058824,15,21,13,12,23,33,2,8,36,"4",3.84284375846868,0.41852053683466,4.68970020805258e-06,0.418515847134452,1.85551015477574,-6.49871572514242
"436",436,"control",54,53,26,3.84615384615385,18,18,15,16,27,23,4,7,27,"4",4.48485551715961,1.02876261792403,0.768024749522011,0.260737868402019,2.32898484719217,-9.49487217772672
"437",437,"control",57,56,37,5.40540540540541,7,8,8,8,13,29,0,0,6,"3",4.45533774668948,0.796763710622494,0.579263455587009,0.217500255035485,4.55624757277146,-8.06218476406931
"438",438,"control",59,59,23,65.2173913043478,16,10,14,7,32,24,3,0,11,"1",4.45995158408653,1.25145356043594,1.68015535588948,-0.42870179545354,5.29636432685959,-4.09331778886178
"439",439,"control",63,62,33,3.03030303030303,24,22,15,15,41,30,1,2,24,"4",4.41047706984617,0.772307873562146,0.558082219595838,0.214225653966308,3.67346392198748,-8.48349334441022
"440",440,"control",55,51,38,0,11,8,8,12,15,24,2,0,15,"1",3.60223381961164,1.52248130597919,0.664338778084302,0.858142527894888,0.468337815671741,-5.17012509901223
"441",441,"control",49,49,21,4.76190476190476,8,7,9,7,39,29,0,0,2,"3",4.09694690384262,1.33689463672469,1.06201682492646,0.27487781179823,3.13105471180015,-7.4870435428609
"442",442,"control",60,60,50,0,14,10,16,8,34,20,15,1,18,"2",4.04805807045735,1.10278454502115,0.0560455928168063,1.04673895220434,3.81833105037067,-6.6238558780017
"443",443,"control",60,59,32,3.125,18,21,16,13,30,28,10,14,29,"4",4.31882792972899,1.35486349672811,1.08031044515503,0.27455305157308,3.02134020580792,-8.6105612120081
"444",444,"control",52,52,36,0,14,15,10,14,22,22,0,3,12,"1",4.2972788997899,1.06689824295992,0.20625534206376,0.86064290089616,2.73278236180675,-8.76930045615245
"445",445,"control",57,56,40,5,8,18,10,11,25,26,0,2,11,"1",4.3795101424623,0.178061862130719,8.66849714513145e-08,0.178061775445748,2.78193665956032,-8.90875019898742
"446",446,"control",57,56,23,4.34782608695652,7,7,8,8,11,23,0,0,6,"3",4.05579299251611,0.201387783995314,5.85380404209147e-08,0.201387725457274,1.5519810218285,-8.20058531288927
"447",447,"control",54,55,39,0,14,10,11,9,33,25,0,1,18,"1",4.48768747037704,1.11670172963078,0.334993904127236,0.781707825503544,3.90780014000786,-8.88758785489366
"448",448,"control",57,55,31,9.67741935483871,15,13,12,9,29,30,3,12,17,"2",4.45391275968587,0.625061418800448,0.493332058024166,0.131729360776282,1.56243397311795,-9.44679279257503
"449",449,"control",59,60,47,2.12765957446809,13,8,13,8,24,21,1,6,11,"1",4.43917734655254,0.806393879185216,0.433992799549128,0.372401079636088,5.85729631670569,-5.84086529598769
"450",450,"control",60,60,46,0,12,8,8,8,25,23,0,0,13,"3",4.71206908723396,1.39037717186664,1.05691518423193,0.33346198763471,3.10702773753138,-10.0683853790438
"451",451,"control",59,60,21,4.76190476190476,7,8,7,7,10,28,0,0,0,"3",4.56794803106132,0.990972329314722,0.820424858273141,0.170547471041581,3.72497733849072,-9.27161953770977
"452",452,"control",47,47,60,1.66666666666667,7,9,9,8,16,23,0,0,10,"3",3.81775795583692,0.845382002997654,0.281734118883397,0.563647884114257,2.96565784378151,-6.076904740076
"453",453,"control",47,47,25,4,14,14,14,15,21,22,0,0,14,"1",4.79460716346435,1.38079316692777,1.10448826399163,0.27630490293614,3.78874222572044,-10.0633362213094
"454",454,"control",60,60,32,6.25,11,7,8,8,27,26,7,9,9,"2",4.33372954479226,1.00973830392664,0.720765904383528,0.288972399543112,4.02128846162558,-7.35693124144646
"455",455,"control",50,49,31,0,7,7,7,9,18,21,8,12,32,"2",4.2651242848348,1.20872941743565,0.390928823703395,0.817800593732255,2.38466601372832,-8.77424192990396
"456",456,"control",57,54,48,0,16,16,14,16,26,21,0,0,19,"1",3.93082465784061,1.4033389402924,0.974505968646298,0.428832971646102,6.53034730169309e-05,-5.95792437998302
"457",457,"control",52,50,55,1.81818181818182,14,18,17,14,19,24,12,11,16,"4",4.28493423145838,0.308571395791832,0.0132863948640561,0.295285000927776,0.021930785508727,-8.12817271158082
"458",458,"control",58,60,27,3.7037037037037,8,19,11,9,20,34,3,1,7,"1",3.58114612406971,2.10273356605106,1.10053668624858,1.00219687980248,1.72378793386611,-4.4225961828973
"459",459,"control",63,61,55,0,14,14,9,14,20,29,1,1,6,"1",3.91590547162967,1.13972554660285,1.58208813129201e-05,1.13970972572154,2.11833261250082,-7.06771641329678
"460",460,"control",57,59,43,18.6046511627907,7,23,15,8,14,25,0,0,10,"1",2.89144178443593,1.16705826329646,0.993232953330818,0.173825309965642,4.28504170566838e-08,-9.38461478862375
"461",461,"control",57,54,34,5.88235294117647,8,15,20,8,27,29,3,3,13,"1",4.26674961900827,0.601564680223336,0.377356623270436,0.2242080569529,3.22092729946827,-8.33872640731299
"462",462,"control",57,58,21,4.76190476190476,7,7,7,8,17,7,0,0,18,"3",4.2409859057339,0.337801805212527,0.144178313897253,0.193623491315274,2.7995831745218,-8.37565679194221
"463",463,"control",62,63,49,2.04081632653061,11,23,15,12,21,36,0,2,23,"1",4.26967285151339,1.39082524976498,1.05516403102465,0.33566121874033,2.517239375163,-8.62421687389775
"464",464,"control",53,57,40,0,16,15,19,22,24,27,2,3,29,"4",4.10283976646747,0.820342594569978,0.498617186579627,0.321725407990351,0.59648546211325,-7.71006151806548
